LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
80000,32,-5,11211,11211
190000,35,0,408360,19183
20000,24,0,72987,6000
80000,24,-2,234654,86126
20000,34,-12,0,0
60000,27,0,250964,9431
140000,27,8,199230,10000
360000,36,-4,304427,7000
100000,35,0,498272,26100
80000,46,4,481079,29518
140000,29,3,709280,20034
200000,30,0,513679,20825
190000,26,-6,62554,129968
50000,51,0,155961,12939
230000,30,-2,89096,55761
150000,38,-12,8141,53318
80000,25,0,249425,16000
50000,31,0,83951,16327
380000,43,-6,52685,35908
120000,30,8,649118,19920
320000,27,2,1093186,45100
260000,37,-7,936,1150
10000,31,0,60815,5457
360000,36,-12,0,0
60000,47,0,321696,13970
30000,58,-6,22770,21178
130000,42,12,747171,30200
50000,40,0,130328,44104
120000,28,0,564303,28557
20000,47,-9,1170,780
20000,46,3,118064,6258
170000,47,0,223530,10500
500000,31,-2,25611,174105
120000,25,12,703798,21679
30000,26,12,180319,8583
60000,35,8,239711,9800
260000,30,-6,2394,2394
100000,27,-12,102721,69555
550000,37,0,1388034,164982
100000,37,-3,8976,6517
100000,31,2,115921,7000
370000,38,0,398805,77503
80000,33,0,226100,32794
500000,48,-12,10776,10173
340000,35,0,741094,21280
210000,41,-5,87220,79762
50000,27,0,135122,10053
20000,44,-3,59977,5699
10000,40,12,49225,4104
130000,37,0,399904,12700
50000,38,0,195107,21014
440000,39,0,2725424,153430
80000,39,-4,10467,2715
20000,27,-2,75186,4804
230000,32,0,142857,5236
300000,42,-5,16685,10468
290000,41,-1,136759,27000
90000,29,0,362482,12954
180000,26,-6,5835,5089
50000,22,0,274528,65496
10000,27,0,51639,6786
200000,44,-4,604435,19700
300000,33,-12,2512,1592
200000,28,0,568037,24513
50000,27,1,277283,58570
390000,45,-9,0,3971
50000,23,-3,81642,15779
450000,37,-9,0,0
500000,37,3,2466458,64709
50000,30,2,30194,6009
50000,30,6,285573,23849
350000,50,-6,87232,52431
80000,35,2,425536,55999
260000,42,10,1279218,31900
360000,30,-8,4728,10500
250000,29,0,508838,49000
110000,24,12,620223,23300
40000,24,31,147650,0
100000,29,0,672346,32214
170000,30,2,178627,10233
50000,30,5,220483,6500
160000,50,1,8185,2793
180000,41,0,601997,25824
500000,38,-1,114263,45573
290000,35,-2,63867,28602
70000,23,4,348441,11424
200000,31,0,978958,36425
50000,38,0,183871,6906
230000,26,0,75965,4048
90000,30,-4,23045,10764
240000,46,-4,719703,22872
80000,38,-6,50239,1000
80000,38,-11,390,390
160000,38,4,676892,27485
160000,31,0,888371,34117
170000,44,-1,743396,134737
330000,29,0,96374,8693
170000,27,8,870813,48851
20000,27,0,108299,7565
20000,56,2,86118,8500
260000,43,-7,13461,18441
60000,28,8,246030,10610
10000,22,0,22761,7227
140000,27,-5,38296,32918
180000,35,0,411303,22700
80000,23,0,300109,22177
360000,34,-12,0,0
100000,31,-12,3105,2524
160000,40,-9,4599,2941
150000,34,0,735421,80190
160000,29,-2,47927,11803
160000,44,-5,2750,2725
130000,29,-8,120000,0
90000,37,0,17571,23384
210000,34,0,919529,33267
80000,38,-12,517,856
20000,48,-1,8913,4537
290000,39,-6,1877,4389
30000,24,4,166661,8607
120000,34,-4,39004,47541
260000,30,0,143117,4822
320000,33,-6,36731,21506
180000,28,2,487949,18500
300000,30,-3,11049,13002
80000,23,11,138844,6600
500000,44,0,1076435,352681
310000,26,0,174915,7482
260000,31,0,1571941,56930
80000,27,8,451250,17946
130000,27,-6,45781,50271
20000,27,3,45956,3100
80000,35,10,436666,15762
300000,53,-12,2768,2876
310000,32,5,1518235,43864
50000,44,0,212688,33350
20000,24,0,52112,6300
70000,22,0,169689,8710
130000,22,8,124032,25947
160000,32,-1,31623,8216
300000,45,-9,0,0
150000,36,-7,-1114,3000
200000,31,-12,0,0
100000,28,0,606553,25000
220000,35,0,1196275,47300
70000,30,2,85453,5200
450000,40,-4,137245,166388
280000,56,2,1562447,60502
300000,31,-2,49579,6029
80000,23,-12,2490,2100
260000,43,12,15000,0
150000,35,0,1413750,52000
80000,29,0,256177,31010
200000,28,-12,12969,13952
340000,48,0,245435,70579
50000,26,-6,2987,5336
80000,47,0,293008,9868
80000,29,4,397647,18242
140000,27,0,124912,26000
320000,29,-12,23172,26318
90000,33,2,513341,21186
130000,32,0,53996,4926
50000,44,-6,6305,7737
50000,30,9,16759,5300
230000,53,0,798651,54602
230000,28,2,304309,15493
240000,37,-12,190861,191345
60000,25,0,347686,17385
450000,33,-12,0,0
170000,34,0,471601,17219
80000,26,0,480680,19100
300000,44,-8,11878,1279
160000,27,-6,52094,45629
90000,23,0,88089,10428
120000,37,12,713922,23600
400000,44,0,499920,62006
210000,42,-4,19639,9099
110000,29,17,2850,921
20000,52,2,83628,3572
160000,45,-6,17550,15550
30000,21,2,119013,1590
330000,31,2,639580,32747
20000,22,-1,30684,7072
40000,37,10,160853,7900
20000,42,0,109555,5751
150000,27,-7,138950,123765
170000,35,0,418489,132027
50000,38,0,295943,11900
230000,28,2,534035,21026
200000,37,-5,26035,15677
230000,45,-4,2169,2062
420000,24,0,1707189,59950
210000,36,0,88761,5069
300000,31,-6,236851,164896
150000,30,0,119542,16270
140000,32,0,789672,29462
350000,31,0,1774088,59300
500000,31,0,156717,6176
220000,43,0,504238,22000
400000,28,-5,24288,16895
50000,23,-4,47498,12866
50000,61,2,186942,8766
20000,46,-1,9799,1000
30000,30,0,158895,10287
360000,47,9,1510784,149558
240000,33,0,799219,37445
30000,25,-5,113916,37751
170000,39,-1,264634,34539
80000,26,0,284648,9263
50000,29,0,178164,8892
10000,22,-4,12823,6242
30000,29,-12,8732,9363
490000,35,-12,21029,32640
390000,31,-4,139524,74260
80000,22,0,379801,42300
20000,22,0,78055,6194
30000,22,0,124349,24118
240000,55,2,469544,18300
150000,30,3,85420,72007
30000,26,1,144727,35624
80000,40,0,292925,31000
50000,47,-2,129033,54489
180000,27,5,106848,4690
10000,27,5,46822,2180
220000,39,-7,6711,4240
50000,25,2,308817,13691
300000,28,2,199076,21700
330000,31,0,260715,18615
200000,28,-5,104045,102255
130000,53,6,638901,34117
400000,41,0,1618141,51938
20000,22,-1,55027,6800
130000,35,-4,-42487,82512
150000,37,-4,66542,47088
150000,35,0,666402,54000
90000,33,4,493875,26976
80000,37,0,252925,11441
20000,55,0,109780,5978
50000,42,0,178995,6537
30000,27,2,173042,8800
20000,22,2,79770,8000
20000,55,4,23696,780
300000,38,3,2730,2880
270000,26,-1,100366,120177
200000,29,-9,1224,2152
180000,36,-3,121012,44113
50000,53,12,284880,9363
20000,27,0,109103,10290
50000,37,-4,74303,3800
50000,24,0,26621,4224
20000,22,0,122430,10646
80000,38,0,347463,38202
60000,27,7,298086,9510
30000,52,32,14700,0
80000,35,0,6204,13271
160000,41,-3,7484,5484
500000,42,-5,65858,64426
20000,41,6,56509,4207
30000,27,0,160850,10800
180000,48,-12,72018,69943
380000,48,-5,98570,101740
100000,48,5,16808,2886
280000,33,-1,184021,102292
100000,25,4,518996,15427
80000,27,-1,213630,45561
100000,29,13,567287,23750
200000,39,-4,40097,29150
350000,33,-7,726547,259690
50000,54,0,145145,6441
120000,28,3,366598,14000
50000,23,2,31509,12630
30000,30,4,108626,7337
170000,50,-6,11715,9812
100000,35,8,571400,17500
230000,27,-2,24631,16575
200000,29,2,356642,56692
360000,42,-5,110639,83044
20000,23,8,117449,3844
210000,38,2,358970,13804
500000,34,-6,7472,6198
440000,47,-5,105278,157117
90000,28,7,525082,24000
230000,26,-2,5998,4934
20000,23,0,85608,12201
120000,28,0,332396,17900
50000,56,0,178974,7120
180000,45,-3,3140,1580
10000,27,2,56848,5470
280000,50,-6,126513,120710
80000,28,6,365365,17500
50000,39,0,342046,50889
10000,39,3,58689,3170
120000,27,0,172391,12893
450000,42,-5,39117,37298
200000,39,-12,3983,3983
30000,42,2,84562,34730
160000,46,-12,0,0
50000,34,0,204152,10400
150000,37,0,275212,13695
20000,25,0,99255,7736
200000,44,-3,-1530,0
50000,22,6,221936,9443
180000,41,-6,49680,51246
120000,50,-5,8299,18339
30000,38,0,170383,10000
300000,29,-4,87232,71825
230000,40,-12,14084,16572
160000,37,-3,31440,15650
150000,58,-6,10207,9230
330000,41,-9,0,0
290000,45,-6,4764,4100
100000,30,-1,139755,65097
360000,37,-12,13135,16057
210000,27,-3,84342,48592
300000,38,-1,635876,58208
60000,50,2,198669,9780
150000,48,-12,35193,30423
200000,38,-6,65601,66187
190000,30,2,821084,31812
500000,32,-12,12512,13050
70000,22,8,326460,11495
240000,36,4,1167463,48000
200000,35,-6,10356,11758
50000,58,2,39456,3760
180000,39,-12,626,1166
100000,37,-12,69786,56291
30000,25,6,63665,2046
230000,24,-6,9603,13797
90000,42,10,560982,18700
240000,28,-6,7456,7656
60000,40,0,206640,11500
200000,30,-2,37090,10599
100000,28,0,207568,9246
20000,35,-1,-16968,0
320000,37,12,1825224,170023
460000,30,0,2047575,383237
360000,52,-12,23634,64339
210000,26,-6,21497,17252
240000,34,0,1065666,42245
20000,29,10,114562,6600
250000,49,-7,5604,6212
20000,32,7,127995,5100
360000,31,-1,54178,35889
200000,59,0,727856,120707
180000,48,-6,70338,81232
130000,27,-4,7006,6523
400000,46,-3,52312,48987
30000,53,-2,58845,23100
250000,40,-9,0,0
100000,24,13,587035,19979
150000,44,-6,36808,107948
60000,42,0,281536,11804
180000,27,7,22125,4957
250000,36,0,812300,30865
100000,28,-9,-29364,0
30000,37,6,142043,12760
260000,33,-12,54542,54622
500000,32,-4,290923,196113
270000,31,-1,18131,3201
100000,30,0,490310,21787
10000,44,12,63202,4572
280000,33,-8,35833,37333
60000,33,-6,46941,46198
20000,23,-1,73546,24044
230000,35,-6,15998,16283
20000,28,-7,370,6590
230000,23,3,2458,878
130000,36,-1,209018,53694
50000,41,7,167337,7700
70000,33,0,313342,188017
20000,26,16,6300,0
150000,42,0,801459,30024
120000,24,2,232112,46500
150000,33,11,43845,7553
100000,54,12,386925,32700
100000,32,0,518322,19400
200000,27,-5,32079,18105
300000,37,-10,1943,0
150000,30,0,791354,324249
200000,41,-1,78570,9289
470000,40,0,1752248,65951
50000,42,0,293961,13450
30000,35,5,162166,4864
160000,32,-4,7143,3926
170000,27,6,1006402,33001
20000,36,2,115831,6121
190000,39,8,1022916,33050
280000,42,-5,68613,62796
290000,38,3,1248647,39267
60000,32,0,94898,7455
360000,29,-9,0,0
280000,31,-4,15003,15326
70000,49,9,68154,4668
180000,29,12,654452,20542
420000,32,-7,85209,78100
190000,26,2,624739,24334
360000,29,-9,0,0
80000,39,-7,20280,20470
340000,32,0,507751,21167
200000,53,12,862167,32800
100000,24,5,153852,92742
310000,41,0,65332,6616
230000,38,-6,17733,9709
420000,27,0,198667,43437
200000,36,6,550736,22000
90000,34,0,127233,28012
50000,58,0,195490,6077
320000,44,-6,43758,49035
10000,23,-4,28451,14552
20000,24,3,69699,24724
70000,29,0,302751,19508
190000,29,-2,918,306
120000,27,10,656791,15000
20000,25,0,103310,5135
390000,29,0,901484,38241
180000,30,0,65371,6500
200000,27,-7,85684,88846
20000,50,22,109598,2000
120000,28,0,506952,21283
230000,32,-3,9596,9381
300000,52,0,1525515,89060
90000,47,8,392136,20400
320000,42,-6,102953,101414
230000,32,-12,8121,5347
180000,33,-2,678276,323796
240000,38,-1,13263,4997
250000,37,-6,91344,94573
500000,51,-12,76410,69153
10000,46,12,49506,4069
140000,24,0,566265,24436
360000,62,-6,48504,46377
80000,45,0,417966,23816
70000,23,0,64860,7400
120000,36,4,454833,15585
70000,67,5,683,20402
260000,34,-4,673505,214816
310000,38,-7,73939,55535
50000,38,8,200565,11500
150000,37,-2,523687,9236
50000,38,0,165445,9200
360000,43,-6,7520,8430
160000,27,-5,2340,2490
90000,38,3,16416,2034
280000,28,-5,21789,19881
190000,40,0,777384,35847
100000,48,-6,25999,26389
20000,23,0,44863,6442
50000,26,-6,31164,29775
150000,32,-3,191642,276044
90000,24,2,155235,24552
210000,36,-1,31607,15383
470000,35,0,1842385,67874
100000,32,-1,19623,6095
130000,29,-9,0,0
110000,30,0,467054,15097
30000,52,0,119435,5299
560000,32,0,162868,19441
60000,35,-2,58890,59346
30000,23,-8,41300,0
180000,45,3,138511,7000
380000,36,0,438659,69000
30000,49,0,163106,6380
120000,45,-6,21383,10562
30000,25,-1,107468,50541
320000,32,-12,25546,24215
20000,25,0,92018,5260
20000,45,-5,2640,2340
140000,29,12,591690,16897
20000,43,0,95417,5397
220000,41,-6,75542,25768
20000,42,7,81754,7427
30000,45,4,145523,8324
150000,28,-12,27105,19240
40000,23,6,129775,7394
310000,47,2,694521,33839
20000,22,6,84620,4607
100000,32,2,99175,42317
50000,37,0,218856,12030
240000,34,-3,8255,4607
80000,43,-4,240996,8000
480000,56,0,639738,28800
200000,30,-12,508111,218790
300000,43,-6,101161,86437
200000,41,0,298867,14976
100000,35,0,368125,17634
130000,30,4,612821,25800
120000,35,-5,5615,8196
200000,47,-5,101395,94695
200000,58,-7,12338,15445
50000,42,8,259183,14228
50000,46,2,127717,8052
340000,36,0,1424048,193445
100000,24,-7,2483,2563
230000,34,-6,1582,798
70000,42,4,750261,28688
50000,29,0,249788,9699
80000,23,8,384508,16047
290000,48,-12,100092,95283
50000,39,0,154416,7085
180000,28,33,1132226,6000
50000,51,-3,19186,5381
170000,49,4,693003,19100
90000,29,2,105082,7200
120000,33,6,4896,3878
150000,38,-3,3482,3006
90000,52,-4,150992,4877
80000,39,0,242442,10973
20000,24,-1,56139,4804
80000,48,0,337056,12500
50000,51,-1,9242,0
260000,39,4,1285543,56831
10000,34,-2,34664,3466
20000,24,4,113816,7272
70000,25,2,266358,13000
20000,49,0,93322,6709
120000,28,-4,234776,136298
220000,32,-12,116413,108439
70000,39,-2,135871,7656
20000,42,4,101717,7800
120000,26,15,70208,60758
150000,29,-2,86350,62196
200000,29,-6,65237,63773
360000,34,-3,350849,131769
60000,40,0,197319,7770
450000,37,0,76434,25092
80000,41,0,454398,22150
30000,41,0,85330,9444
400000,29,-1,48328,14570
70000,34,0,330410,12380
350000,33,0,1371952,141435
130000,29,-4,210395,132294
50000,51,8,75557,5198
250000,44,0,194073,17000
150000,28,0,550375,23923
190000,49,-5,314640,174202
60000,27,-2,60722,38214
400000,37,5,88041,19087
500000,64,-12,0,1063
140000,23,0,213371,9081
20000,42,-5,34860,12024
110000,36,0,525474,30947
10000,22,12,50538,2000
170000,35,-4,193300,33503
50000,25,0,178147,29771
210000,32,3,927186,37600
470000,27,-1,471633,116470
80000,73,5,416184,23430
620000,38,-6,68327,61151
130000,40,-6,29815,28357
50000,25,2,129008,6945
390000,41,0,1554863,45000
250000,33,-5,597635,212421
160000,28,0,260139,10206
30000,22,0,164417,16478
130000,29,0,91786,9053
160000,24,12,424216,18900
50000,50,0,296875,11523
360000,38,3,32853,4243
80000,27,-12,2880,2490
30000,33,7,155731,7527
360000,27,-12,20527,15381
360000,29,-1,168250,6478
140000,36,0,205370,97000
350000,29,0,1195124,43402
90000,37,-11,66862,73501
360000,47,5,1630297,36472
160000,32,0,588699,25000
80000,30,8,459379,18900
150000,28,-5,2282,1956
30000,23,2,145893,7655
50000,45,3,237348,5553
140000,24,-3,22026,25455
240000,47,-9,0,0
180000,34,-12,48646,38435
30000,22,0,112266,5685
20000,24,2,112479,5253
80000,24,4,290237,14794
190000,67,8,1143586,42381
50000,46,-6,57884,1000
360000,32,-6,27743,28199
10000,40,-9,253,3330
350000,37,0,391615,11752
90000,28,2,447963,35758
270000,42,21,6000,0
30000,22,2,160084,5800
20000,23,7,108154,6289
70000,30,12,352947,14500
30000,41,0,213778,9866
290000,39,-12,234158,155340
200000,25,-8,476,764
150000,23,0,720874,24738
30000,34,0,6227,3220
200000,30,12,877328,29460
30000,36,2,55080,4958
20000,26,5,106730,4775
430000,29,-12,21937,19622
90000,33,8,375889,13010
30000,39,2,133984,7263
190000,39,0,500793,21053
50000,43,4,121567,8000
220000,29,-9,25564,29743
100000,23,-5,43294,36507
280000,35,-9,23652,18951
130000,37,0,93394,5620
10000,42,3,52116,11911
150000,46,0,211399,70107
360000,32,-5,244620,164451
90000,39,12,518149,18900
50000,48,8,277139,10034
300000,35,0,432037,20094
20000,40,4,84319,5730
60000,44,2,179691,8228
150000,23,0,158577,10961
190000,36,0,1029780,36786
140000,29,0,72735,28500
260000,49,-12,409442,424053
200000,38,-8,13965,15158
50000,26,-2,72502,12533
500000,38,0,426684,29730
150000,34,-12,74964,123406
140000,26,0,615594,24450
210000,35,-5,108210,2562
30000,26,2,156873,14375
180000,28,-9,0,0
230000,32,-8,10400,118356
210000,32,-12,0,0
190000,40,2,904048,38300
90000,30,-6,8124,8152
360000,30,-12,2500,0
180000,34,-6,10230,12863
60000,47,13,125476,4474
30000,42,-4,84359,6000
360000,28,-9,0,0
280000,30,0,778898,29270
110000,41,0,408389,20344
280000,31,-12,214,83494
50000,47,0,108988,11797
20000,32,6,55379,16400
260000,36,0,699338,24473
180000,24,0,496005,24519
280000,35,0,914538,78269
60000,27,2,272756,38746
310000,25,0,798289,21663
20000,36,-6,3566,3150
300000,27,-12,0,0
80000,40,-1,85337,30525
150000,34,8,849157,33183
60000,24,0,236064,10453
130000,35,-3,195170,9774
160000,38,-7,499,499
180000,40,-1,196674,153906
120000,24,-1,50294,5288
50000,37,3,39784,14574
200000,32,-1,296406,140100
200000,33,-12,1805,1150
500000,55,-3,69421,46924
90000,24,0,457667,25043
30000,22,2,166957,8200
240000,42,-7,6370,6370
150000,33,8,487640,19200
40000,30,-12,0,0
50000,34,0,138159,11486
210000,38,0,65733,20927
200000,39,-6,94164,91927
120000,40,-6,78747,46983
50000,27,0,261138,10089
330000,27,-4,92219,89683
80000,23,0,312879,10764
90000,36,0,64863,8200
30000,30,0,160012,9296
30000,25,0,114955,8678
70000,28,10,186444,7400
360000,37,-7,707,4977
50000,25,-4,46598,18210
210000,33,-6,52425,1000
50000,46,3,295020,9919
20000,22,11,96677,4681
60000,40,0,284625,10000
10000,48,0,52498,3900
130000,45,-6,1950,2340
390000,30,0,1349769,38684
10000,27,2,63108,5983
180000,40,-9,14375,29921
130000,24,2,522481,28528
120000,23,2,583296,32008
60000,32,0,203400,8047
120000,33,0,314383,28000
350000,37,-12,2196,2196
150000,40,-3,100823,35186
320000,33,2,158632,8400
100000,33,2,417973,16950
130000,30,0,127644,13086
200000,33,0,1080619,35137
180000,30,-12,10842,10437
110000,35,2,496480,19751
360000,65,-9,0,0
70000,23,0,275636,10479
180000,45,-12,2376,2376
20000,31,8,89046,5700
500000,39,-9,0,0
50000,30,0,226054,7413
120000,46,0,572174,26140
120000,48,-5,5008,3130
200000,46,-12,36604,22675
360000,34,-9,-217,0
350000,36,0,151613,49314
50000,45,3,113647,8000
30000,30,0,47267,4206
50000,31,0,322548,13247
70000,24,2,53677,5909
390000,37,0,1148802,59809
100000,29,-9,21524,21259
30000,24,6,160587,8662
420000,45,-3,628247,381241
150000,31,0,767899,49440
50000,49,0,91714,6668
170000,36,0,485264,18408
160000,26,-4,10385,99623
100000,37,0,432063,16862
50000,40,-6,5994,5123
30000,21,0,172809,8781
60000,26,0,191534,8710
390000,43,6,277227,10616
150000,32,-1,830047,323260
150000,36,-6,81425,86092
500000,28,0,285085,33774
70000,41,0,304738,25090
100000,24,0,350482,13094
20000,45,-12,0,19409
300000,50,-2,2365,1320
70000,26,0,165136,14513
200000,46,-8,9297,8090
30000,36,6,130276,4517
50000,24,2,244966,12576
150000,44,0,88061,11039
30000,36,2,127245,9300
110000,51,0,285919,13000
50000,38,14,214825,8000
40000,40,3,212367,8677
240000,41,-6,69412,66402
250000,50,2,646649,25455
170000,28,0,772102,48549
350000,30,-12,4700,4973
90000,26,-6,15266,14800
250000,45,0,594781,22098
90000,35,6,152015,5182
90000,35,-4,11268,6064
250000,37,-1,295972,142311
320000,28,5,138520,12007
500000,35,1,2658143,586182
50000,24,0,211423,11066
90000,25,0,469922,18800
80000,59,1,86849,5540
