LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
290000,33,-12,10255,9161
370000,48,0,1525957,57375
10000,52,12,25715,2100
20000,32,4,90360,6354
70000,24,-1,122627,15668
50000,49,0,141530,24820
210000,39,-10,29636,29295
200000,54,-3,13968,11717
20000,31,4,93199,8515
50000,23,-1,38905,11534
470000,39,-6,44076,45074
50000,43,-1,100387,15949
170000,27,0,657645,23880
260000,29,0,1068162,35513
50000,33,0,242128,8582
20000,48,12,76309,4100
240000,59,0,1249394,59205
270000,27,0,1070928,41494
100000,27,-8,4747,5945
170000,45,-3,2670,2310
30000,23,4,172802,7986
250000,26,6,1226637,52318
20000,24,14,105967,4025
170000,52,-5,23114,21506
160000,29,-5,9832,24500
20000,31,0,121762,25234
180000,32,-3,18194,61347
320000,33,0,1520082,54689
200000,30,-6,146525,142865
350000,40,-12,102484,96199
500000,39,0,336767,39868
240000,34,-6,19497,19677
330000,61,-12,40093,27136
50000,26,0,173163,7588
360000,69,-12,0,0
50000,24,-3,79741,24501
30000,23,13,75804,48
70000,22,-1,292956,77636
450000,39,-7,2620,2040
230000,26,-4,61241,20185
160000,39,2,102322,6448
130000,51,0,746663,31200
30000,22,2,168035,9253
50000,22,-6,90778,1432
50000,30,0,105864,7196
320000,39,0,601843,50000
160000,60,-6,14048,10431
450000,37,3,2371437,76914
20000,36,12,138855,5293
100000,25,3,422059,11153
10000,50,13,5050,1450
90000,26,11,316486,13700
110000,33,-2,256253,110476
100000,54,0,527276,17601
230000,41,-1,105659,16600
120000,34,-6,5516,5136
90000,27,0,152658,10440
10000,25,0,22446,3300
280000,31,-6,78378,86947
230000,41,0,218858,8503
30000,24,2,25776,6519
500000,39,-12,15513,13565
180000,44,-3,92243,13389
30000,49,4,158462,8818
20000,32,2,119577,7524
230000,31,-12,100695,59997
50000,35,0,196547,14520
240000,38,-9,0,100000
310000,36,0,1764859,62500
210000,41,3,629663,17600
30000,32,9,123679,10170
240000,34,-3,124039,13839
40000,25,0,78401,5818
250000,36,-5,87130,80848
50000,52,3,118088,5540
50000,22,-12,1480,1480
490000,34,-5,895087,285066
120000,41,-4,175773,62000
380000,45,-7,119414,291343
190000,54,-5,51300,51407
450000,41,-6,215881,148467
220000,26,0,389343,51776
550000,39,0,267502,10926
300000,53,-12,0,0
260000,49,-4,2360,1180
10000,62,-12,8693,5917
360000,26,-5,1711,950
610000,29,-3,155524,95855
130000,27,6,418497,15425
260000,51,-3,5654,6749
100000,34,-7,2275,3000
60000,42,6,127458,10002
500000,40,-7,33462,28875
80000,25,0,487264,18727
170000,30,0,1021420,39798
200000,34,0,1164004,40549
280000,23,0,1272329,34478
100000,27,-12,3555,7555
190000,33,0,972402,38567
70000,48,0,331571,25000
250000,35,-11,137918,176167
400000,28,0,113741,72323
400000,32,0,981100,173423
80000,49,0,357073,12628
260000,53,0,381307,11403
50000,30,12,197742,7200
60000,26,3,224650,15741
360000,32,-6,16908,19493
130000,29,0,496379,18412
100000,48,0,2340,1560
80000,59,0,419923,14541
10000,36,1,37107,11019
80000,26,0,428169,21200
320000,35,0,1631857,63843
150000,40,2,123940,11000
180000,40,-9,5289,11443
30000,29,8,163859,11401
210000,33,-6,63868,60608
210000,26,0,686,500
380000,31,-6,54011,56820
210000,29,-6,37559,35100
80000,23,-2,137498,64386
30000,27,0,158220,15000
200000,36,-6,2376,2376
30000,27,-4,31461,1000
100000,27,3,601781,47786
150000,29,-3,37244,24124
140000,35,0,498636,21110
20000,22,10,94315,624
50000,30,-6,101825,2400
120000,43,13,268188,12959
20000,24,5,89939,9260
200000,36,-6,-26795,171133
80000,27,-1,167394,71963
390000,43,0,537911,20400
260000,37,-6,5017,2811
180000,43,-3,369050,56090
180000,42,0,547894,65522
140000,28,-6,19553,21032
30000,37,0,155510,8617
20000,45,0,59276,12000
170000,54,-8,577,391
140000,51,0,339033,12174
130000,27,-4,95759,50977
430000,42,0,546219,20048
10000,57,4,51894,5793
200000,50,0,105435,47686
50000,52,7,52011,2640
20000,41,-6,13935,4337
30000,28,9,152071,8828
240000,29,0,170437,55408
30000,30,0,48974,5911
320000,40,-12,54608,57492
80000,25,0,470869,19000
50000,25,-2,19288,9829
20000,25,-9,0,0
90000,29,0,475122,19476
190000,46,0,657437,45446
260000,40,-7,342,342
150000,35,0,648438,20400
140000,31,-9,241,1660
280000,35,-4,2496,2496
180000,40,-7,319,526
500000,26,0,255975,200068
80000,33,-6,95133,64390
310000,34,0,297510,11421
200000,50,11,1022734,27017
180000,25,-1,42164,28716
70000,41,0,361180,15200
50000,37,2,197086,7015
60000,28,2,47829,10100
410000,32,-5,33601,33476
50000,50,-6,36750,5000
130000,27,-1,166258,72048
160000,38,-3,357347,121386
120000,43,0,187876,8500
200000,35,-4,42534,2615
420000,36,3,115195,113588
20000,25,0,108665,6156
170000,37,0,1045241,38000
30000,22,5,149060,13615
200000,27,0,513275,18195
510000,35,0,528132,91000
140000,40,12,177916,17300
210000,28,-7,1464,463
20000,46,3,9593,4378
90000,37,-6,7566,5434
20000,53,2,36339,19990
30000,36,0,69290,9712
30000,25,-8,7833,0
30000,26,3,120522,9681
80000,23,-1,471784,96884
250000,28,0,660154,20919
200000,27,-6,36985,35911
140000,54,-9,-900,0
210000,32,-6,3758,4257
130000,30,9,58695,3600
440000,35,-1,87193,50428
70000,46,0,318796,13340
300000,36,-4,82223,42463
70000,22,0,258859,9217
80000,26,0,222209,58000
180000,36,0,801453,36200
80000,31,5,328323,11667
270000,32,7,967849,33115
110000,32,6,217344,20906
260000,38,0,1238845,70134
40000,24,-1,58519,27018
200000,41,-3,834,7982
20000,27,0,105468,4951
100000,30,-3,483686,94598
70000,28,8,344076,6400
240000,49,-4,13163,15701
180000,53,-4,83747,32279
160000,28,0,811028,56000
20000,22,8,43796,3000
150000,32,3,764750,18009
120000,31,0,414581,35000
120000,30,-1,13612,9407
30000,33,0,170622,14000
200000,26,-3,34539,6680
250000,37,0,62574,3448
20000,36,4,107950,5768
350000,46,-6,80561,67561
80000,45,4,14118,4413
130000,23,0,570444,21943
50000,29,8,201677,17076
50000,59,3,274254,9940
70000,35,0,353965,18786
250000,30,-1,170107,57340
420000,31,0,1653411,123000
320000,41,0,600951,25010
200000,37,-2,454242,195052
30000,40,-8,13097,13653
300000,37,3,145663,4263
240000,32,0,830197,32296
280000,37,0,1275105,43294
200000,33,0,80871,11522
300000,32,0,735745,30134
30000,37,2,106924,14500
200000,36,-5,15393,7859
290000,39,0,1270143,55327
330000,39,0,741120,24871
50000,23,0,217365,8027
20000,24,-8,5584,1342
130000,26,0,324606,11073
150000,30,-12,10327,0
500000,27,0,399759,18855
100000,27,15,591441,14650
360000,36,-12,3309,3105
160000,26,-12,99987,99500
390000,25,0,157782,45417
160000,41,-6,6562,4486
210000,33,0,81250,6508
230000,28,0,234065,34770
180000,33,0,835665,29345
110000,36,7,77918,15000
260000,31,1,168489,38000
50000,42,0,224985,9447
50000,42,-9,-8,3004
290000,34,0,1614514,60220
300000,28,0,132767,24141
50000,24,8,138923,8500
120000,29,0,395874,16993
450000,36,-10,2500,0
180000,34,-6,5426,10493
170000,38,-5,61663,38440
80000,23,3,287206,10594
50000,22,1,31727,35740
500000,56,0,758171,29500
260000,31,-6,2079,1579
360000,37,-9,4068,2500
20000,40,0,89014,28020
110000,33,-8,150,402
30000,26,5,137604,6200
50000,53,0,235013,9141
260000,34,0,944103,24901
180000,27,8,965307,38805
70000,27,6,228163,17629
230000,32,-7,29184,20513
190000,30,-1,852094,106346
80000,24,14,476365,17700
450000,46,-6,93368,102630
420000,33,-12,12267,12941
510000,35,-6,108551,109360
20000,24,0,128524,10219
50000,48,-2,66627,36952
80000,33,3,485122,15302
20000,22,0,82145,5066
30000,46,3,123590,6149
100000,54,0,305544,9330
200000,26,4,664548,27298
150000,29,-9,0,0
90000,25,0,426966,15197
120000,33,-12,0,0
80000,54,0,89534,9505
50000,31,3,142930,4308
200000,36,6,29522,6000
180000,26,0,734847,26710
60000,34,6,3859,1200
200000,32,2,1229452,51450
30000,30,-1,163840,7100
20000,40,7,117172,5399
240000,56,-4,2500,0
100000,38,-6,349,899
200000,32,0,877929,33033
360000,45,0,916277,29137
140000,38,2,836916,38819
130000,38,-9,5839,649
200000,40,0,930533,161900
30000,52,-6,-950,1520
210000,26,0,796503,21903
200000,36,-5,746,1600
170000,36,0,579550,28000
80000,30,-1,270603,28029
70000,26,0,151194,19222
80000,26,-6,48986,3000
70000,57,0,135504,10500
80000,24,-6,2032,2640
300000,24,0,70208,18933
20000,37,0,119863,7400
20000,24,0,98555,5961
360000,31,0,893744,21600
10000,31,-9,0,0
600000,38,0,2076460,71037
100000,28,3,523641,16745
140000,32,13,520204,25176
200000,36,-5,5446,5476
30000,30,0,165941,4800
200000,41,3,416585,15418
30000,22,0,104477,8101
340000,26,-2,624176,142089
240000,28,-6,25881,23528
210000,32,-2,53482,68720
260000,43,0,910246,32800
60000,25,-2,35497,19384
160000,39,-9,-108,0
470000,32,-4,123155,100343
100000,26,0,36816,8908
380000,27,-4,359245,9097
80000,44,-6,81919,2150
500000,32,-4,184886,76283
40000,32,6,167564,9810
70000,43,0,316994,11507
260000,31,0,1125749,43700
290000,36,0,483715,18500
50000,46,0,230874,8308
90000,34,-12,77385,60768
80000,53,-2,8929,4231
180000,29,-7,28364,11551
340000,48,0,452696,19104
150000,34,5,843611,24527
20000,59,15,113161,5300
60000,40,2,272496,12400
50000,27,-2,121657,8971
50000,38,-6,7405,1000
170000,39,0,704048,41000
200000,34,-12,60879,81387
200000,33,0,409880,15583
150000,48,5,884823,25515
90000,34,2,346455,14037
160000,36,-8,30402,38909
360000,27,-12,10303,11038
70000,27,2,344487,14208
410000,38,-6,26351,15484
80000,27,2,484991,19218
360000,30,0,869960,31318
80000,28,-2,275921,99121
80000,25,-5,9743,9743
380000,34,-6,22841,20721
200000,35,0,557200,22000
50000,24,-2,35621,4098
390000,31,0,1223774,76462
260000,28,-1,844638,68486
70000,27,-6,1092,1442
60000,36,-1,193087,33838
180000,37,-4,539704,17114
100000,24,2,395025,21500
20000,22,2,37068,4512
10000,37,0,63456,6682
180000,25,1,31837,23881
50000,22,0,167090,16500
80000,43,14,428355,17700
130000,37,2,626884,24673
110000,30,0,502625,27000
50000,33,0,211791,7004
30000,28,8,203939,7800
180000,27,-6,1584,1584
100000,42,0,510089,16683
70000,60,0,377987,15900
60000,48,3,203059,24996
80000,47,0,24853,4358
80000,27,0,321917,12240
180000,43,-10,29093,37167
420000,43,-12,41513,66385
50000,42,4,136384,8862
120000,31,-6,3719,3029
240000,48,13,1115235,36477
160000,27,-5,21773,25952
160000,28,-12,0,0
150000,23,-6,17841,19994
290000,55,-2,4389,5111
50000,37,-8,30400,500
150000,25,-6,24898,4150
50000,33,4,273024,14400
140000,29,0,389179,17500
250000,52,-11,7693,9356
80000,60,0,98704,12869
110000,36,-4,112900,0
30000,25,-12,2842,2786
100000,39,-1,21104,8283
410000,44,-12,-8292,4240
180000,27,-6,43739,33164
150000,30,-5,33727,33063
110000,27,-9,0,0
260000,65,0,1135145,42665
230000,27,0,71015,15800
20000,27,-3,2340,1170
20000,39,-4,29970,3171
240000,39,-3,451041,171747
220000,28,0,992791,41202
470000,35,-1,278177,27500
190000,28,-12,0,0
140000,36,0,692137,35005
90000,50,-4,162019,47627
110000,33,6,644423,28324
150000,34,-12,1616,1616
170000,25,0,417926,16971
160000,30,0,568367,21528
90000,37,3,248452,7278
280000,37,-1,154458,55168
120000,26,-6,7173,4280
230000,28,-4,55327,11750
290000,42,0,389080,18752
150000,31,0,423185,14300
20000,40,2,79047,10600
20000,22,14,110628,5000
90000,32,-4,41194,37568
20000,45,-3,8530,3811
340000,52,-12,174329,173753
360000,34,-6,11689,10724
30000,60,0,139748,4573
430000,37,-12,7472,7474
410000,27,-4,131160,125230
20000,36,6,82195,9341
50000,25,-6,3342,10784
50000,49,14,219806,4079
120000,32,-6,19210,20172
250000,29,-6,9282,10422
180000,61,0,136942,6879
100000,32,-7,-2960,2300
280000,30,-9,0,0
20000,34,-12,27720,30501
20000,40,13,1800,0
130000,25,0,519541,34302
150000,36,0,1376779,51588
290000,35,0,1054550,39622
60000,26,3,207172,42000
210000,45,-12,1400,2200
100000,40,-12,2212,2914
80000,38,1,38449,23387
20000,23,0,109161,6942
20000,49,4,73669,7200
150000,30,-5,4715,3216
120000,47,11,729064,25342
50000,34,12,181000,16000
80000,57,0,342744,13209
300000,24,-3,60713,30924
200000,41,-12,30036,31512
310000,27,0,639254,29599
150000,32,-6,18593,19684
140000,41,-5,12405,8580
80000,60,-2,200401,14567
130000,31,0,788579,37100
500000,39,-6,43271,44820
260000,29,-5,37379,10785
200000,37,-2,588703,171168
200000,26,1,42422,44291
260000,27,-12,895,0
240000,33,0,1341823,112669
100000,48,-4,6417,10300
150000,54,1,890084,33215
300000,38,-8,-1349,2591
250000,27,-8,18889,12579
20000,40,-3,72302,22890
160000,33,-3,77753,43354
320000,41,0,611655,24120
100000,44,6,81626,5257
30000,41,0,154870,7161
160000,54,-7,1690,1690
20000,35,0,114403,7971
30000,45,17,177388,5935
280000,46,-12,15563,15316
280000,35,0,821259,36385
20000,25,8,113135,5026
80000,28,0,427145,17200
200000,36,12,472529,18600
270000,32,-12,0,0
130000,28,-1,469381,121415
310000,39,-4,26541,19516
60000,30,2,305889,15300
110000,29,0,178577,13202
150000,36,-12,77493,62982
270000,42,2,558276,19304
180000,33,2,13514,5930
350000,37,-6,18576,18688
450000,35,3,2143040,146092
40000,33,0,219944,11495
450000,38,0,405747,187000
170000,45,2,13850,11180
110000,34,8,291999,17000
230000,40,-12,14538,19203
210000,52,-3,152816,49069
200000,43,-3,11514,8159
30000,34,11,165841,7263
20000,51,-6,39905,2000
140000,28,12,727385,27139
20000,41,0,74595,11600
20000,38,-1,93217,5685
200000,69,0,290694,12411
590000,33,-1,318462,200220
110000,34,0,611271,24400
380000,50,4,1770119,112734
10000,37,-5,30794,27532
500000,44,0,583387,27260
400000,41,0,94458,25961
200000,42,-12,8585,8629
200000,28,-5,8800,10701
210000,27,0,315379,77744
60000,24,0,266153,18014
100000,23,12,568913,23900
20000,33,-2,46151,4262
20000,52,2,59861,3797
90000,39,0,424591,13421
290000,49,-1,224828,16000
20000,22,-9,0,0
220000,40,0,382969,25000
70000,28,3,409504,13242
360000,38,-7,5937,6076
220000,60,10,124169,8000
210000,27,-7,780,780
240000,48,-6,37860,50635
180000,45,0,710926,28949
250000,26,-8,9920,2546
230000,44,-9,62336,48799
20000,25,0,111520,7660
390000,48,0,117808,13914
80000,39,-12,0,0
10000,46,-2,33860,2350
20000,51,-12,62089,38
80000,22,-8,33567,32320
140000,48,11,535682,21800
80000,22,-4,4883,5311
280000,28,-1,659026,99495
80000,32,0,478556,21900
180000,34,-12,802,866
200000,43,0,1132606,46084
180000,26,-11,908899,491013
280000,31,-12,1630,1956
140000,26,-5,182302,59573
30000,25,-12,2309,2334
50000,45,-6,3996,3054
100000,32,0,416438,16550
50000,31,5,79404,5587
260000,31,-6,8752,6748
100000,50,0,480490,19000
280000,47,-1,452521,165940
500000,38,-12,38310,30046
300000,38,-5,19954,18142
50000,35,-3,622,678
110000,51,0,166694,7060
50000,42,0,174459,13636
210000,33,-6,3891,3891
210000,27,0,144739,19079
200000,35,-1,83337,12327
200000,31,-12,12202,1460
80000,29,15,73526,3100
50000,26,-1,106040,8100
70000,29,2,364615,17750
100000,32,0,138459,33711
200000,40,-7,1984,1444
210000,32,-9,59744,107843
400000,26,0,87828,6995
200000,34,0,221226,20000
160000,49,-9,25863,26964
240000,41,-4,77813,84012
130000,59,-5,7645,8435
20000,25,-6,37584,3000
120000,33,-7,197,197
140000,27,0,147101,28000
270000,28,0,1379278,49000
100000,35,0,378087,18500
500000,32,-12,552,3173
150000,31,0,699006,32217
290000,43,-5,13916,14252
360000,41,0,1653223,69395
60000,37,0,197891,7682
180000,42,-12,10406,13707
30000,23,12,216519,17966
10000,25,-6,5611,8830
500000,33,-2,263936,63010
10000,45,-4,11853,6563
30000,44,-1,6213,0
360000,29,-10,5899,5957
360000,46,-2,5336,2462
220000,63,-12,5065,4321
390000,35,0,419714,59000
50000,24,0,153951,7900
50000,37,0,233860,9969
220000,38,0,615105,24522
30000,50,-10,665,0
50000,45,0,136297,8926
800000,53,-4,140469,149028
260000,51,-12,0,0
180000,35,-6,242483,6000
200000,33,7,607388,21500
100000,34,-8,315,480
50000,28,-1,7959,4946
180000,44,0,866846,52018
50000,38,0,151267,5684
110000,34,0,158517,14217
200000,30,0,198871,85235
130000,41,4,675517,22097
220000,29,0,148423,6955
480000,60,-3,237679,155755
150000,55,-12,14369,13451
390000,37,0,1687156,62229
280000,26,-12,35805,33868
180000,29,0,157095,8106
300000,30,-1,22808,22247
360000,28,-6,57998,67416
320000,28,-8,28056,16467
180000,24,0,919007,37900
500000,37,-12,11974,11989
50000,31,3,91154,8306
210000,36,-9,0,0
280000,64,2,140522,18887
230000,37,-7,2533,3033
230000,39,1,48002,3200
120000,38,0,716799,28810
50000,29,0,230643,20600
170000,25,0,177590,76436
70000,23,0,156693,16272
280000,40,-3,3055,2640
150000,33,-3,6005,5688
100000,36,2,600739,56200
100000,29,0,498636,97729
210000,32,-12,1740,1391
50000,28,4,249727,13732
50000,37,8,433340,23900
290000,45,0,521367,24000
180000,39,-9,0,0
320000,34,0,596177,69199
70000,47,0,180473,7435
350000,33,-5,135884,22837
190000,37,8,697966,35000
180000,36,-12,111295,107473
260000,33,0,54906,13902
150000,24,0,654345,25900
200000,29,0,960462,36000
50000,30,-4,11005,1050
200000,31,-9,152539,144482
80000,39,0,245244,11200
240000,25,-8,24640,1700
80000,29,0,235718,27000
500000,32,0,195849,46876
400000,38,-6,59648,44180
170000,32,-6,20096,15266
160000,28,-8,5892,2000
280000,32,0,953591,36312
130000,28,-10,19573,10851
50000,24,0,97690,10200
280000,44,0,1176717,35170
140000,28,1,155199,59579
350000,32,0,396199,45207
100000,40,0,478322,20054
60000,24,0,97770,8763
220000,45,0,923632,47203
30000,23,8,130403,6588
240000,30,-12,2999,2999
150000,43,-12,0,0
450000,58,-6,32252,26094
80000,29,3,387211,19098
310000,46,-6,170917,171307
380000,38,0,536702,23639
50000,28,0,253819,10105
80000,37,5,192810,10100
160000,30,-4,13100,6351
50000,24,0,120291,5787
170000,41,0,252308,41282
50000,29,2,99910,8400
270000,52,0,234348,19500
70000,47,11,193618,10602
200000,45,0,73049,14419
160000,50,-6,5692,5211
30000,27,5,173954,7000
150000,27,0,479610,20100
250000,31,-5,1550,6650
30000,38,2,132846,9000
210000,28,-12,9513,10847
160000,23,0,364155,103074
30000,35,12,166252,7400
580000,35,-6,20655,9710
50000,34,-6,21908,19204
160000,26,-4,74652,44977
50000,51,-2,24251,14100
120000,23,0,233583,22017
210000,37,-6,50737,48224
150000,25,0,899103,56382
200000,38,-12,15527,12703
210000,28,0,364038,24607
490000,50,0,1298694,58000
130000,28,0,164386,8337
100000,50,0,382635,42989
10000,37,-4,4700,33505
90000,24,0,117199,44971
50000,48,-2,204942,114717
80000,24,0,420485,16087
50000,27,0,283677,12126
90000,39,-6,27931,25458
150000,29,-1,574933,171623
420000,34,0,2862678,76000
50000,24,-4,2730,1560
260000,44,2,349339,135101
130000,41,-5,8846,8512
160000,28,-4,8114,1356
200000,45,-6,5403,4826
280000,46,0,559728,30768
230000,28,-7,1846,17000
50000,50,2,246460,11800
500000,32,-1,1849145,197189
500000,32,2,229667,17600
30000,43,10,144207,4610
50000,58,12,248211,9900
80000,26,7,1938,481
220000,28,0,350223,94159
220000,39,0,754383,129000
260000,37,9,1126629,59600
20000,27,-9,0,0
480000,38,-2,157921,72047
140000,29,0,784438,31917
80000,25,-3,7785,5347
10000,51,28,14400,0
230000,26,6,9978,1286
50000,26,0,174749,5315
110000,41,0,481955,17814
20000,27,5,79759,2918
200000,34,-9,35512,29511
50000,36,0,215005,6724
50000,25,0,144926,6817
30000,44,4,214489,9674
240000,58,-6,32693,28625
400000,38,6,297493,123413
60000,24,0,152508,9274
